"Story","Title","Result","Date","Stability","Duration (s)"
"To illustrate the usage of list in feature file","This is a sample scenario to illustrate the usage of list","SUCCESS","2021-02-09T19:24:05.633+05:30[Asia/Calcutta]","0.0","0.02"
